"Year","State","Department.Of.Labor.Cleaned.Low.Value","Federal.Minimum.Wage","Federal.Minimum.Wage.2022.Dollars","Effective.Minimum.Wage","Effective.Minimum.Wage.2022.Dollars","CPI.Average","Department.Of.Labor.Uncleaned.Data","Department.Of.Labor.Cleaned.Low.Value.2022.Dollars","Department.Of.Labor.Cleaned.High.Value","Department.Of.Labor.Cleaned.High.Value.2022.Dollars","Footnote"
"1985","Florida","0","3.35",8.98,"3.35",8.98,107.6,"...",0,"0",0,""
"1985","Georgia","1.25","3.35",8.98,"3.35",8.98,107.6,"1.25",3.35,"1.25",3.35,""
"1985","Guam","3.35","3.35",8.98,"3.35",8.98,107.6,"3.35",8.98,"3.35",8.98,""
"1985","Hawaii","3.1","3.35",8.98,"3.35",8.98,107.6,"3.1",8.31,"3.1",8.31,""
"1985","Idaho","2.3","3.35",8.98,"3.35",8.98,107.6,"2.3",6.16,"2.3",6.16,""
"1985","Illinois","2.3","3.35",8.98,"3.35",8.98,107.6,"2.3",6.16,"2.3",6.16,""
"1985","Indiana","2","3.35",8.98,"3.35",8.98,107.6,"2",5.36,"2",5.36,""
"1985","Iowa","0","3.35",8.98,"3.35",8.98,107.6,"...",0,"0",0,""
"1985","Kansas","1.6","3.35",8.98,"3.35",8.98,107.6,"1.6",4.29,"1.6",4.29,""
"1985","Kentucky","2.15","3.35",8.98,"3.35",8.98,107.6,"2.15",5.76,"2.15",5.76,""
"1985","Louisiana","0","3.35",8.98,"3.35",8.98,107.6,"...",0,"0",0,""
"1985","Maine","3.35","3.35",8.98,"3.35",8.98,107.6,"3.35",8.98,"3.35",8.98,""
"1985","Maryland","3.35","3.35",8.98,"3.35",8.98,107.6,"3.35",8.98,"3.35",8.98,""
"1985","Massachusetts","3.35","3.35",8.98,"3.35",8.98,107.6,"3.35",8.98,"3.35",8.98,""
"1985","Michigan","3.35","3.35",8.98,"3.35",8.98,107.6,"3.35",8.98,"3.35",8.98,""
"1985","Minnesota","3.1","3.35",8.98,"3.35",8.98,107.6,"3.1",8.31,"3.1",8.31,""
"1985","Mississippi","0","3.35",8.98,"3.35",8.98,107.6,"...",0,"0",0,""
"1985","Missouri","0","3.35",8.98,"3.35",8.98,107.6,"...",0,"0",0,""
"1985","Montana","2","3.35",8.98,"3.35",8.98,107.6,"2",5.36,"2",5.36,""
"1985","Nebraska","1.6","3.35",8.98,"3.35",8.98,107.6,"1.6",4.29,"1.6",4.29,""
"1985","Nevada","2.75","3.35",8.98,"3.35",8.98,107.6,"2.75",7.37,"2.75",7.37,""
"1985","New Hampshire","3.35","3.35",8.98,"3.35",8.98,107.6,"3.35",8.98,"3.35",8.98,""
"1985","New Jersey","3.35","3.35",8.98,"3.35",8.98,107.6,"3.35",8.98,"3.35",8.98,""
"1985","New Mexico","2.9","3.35",8.98,"3.35",8.98,107.6,"2.9",7.77,"2.9",7.77,""
"1985","New York","3.35","3.35",8.98,"3.35",8.98,107.6,"3.35",8.98,"3.35",8.98,""
"1985","North Carolina","2.9","3.35",8.98,"3.35",8.98,107.6,"2.9",7.77,"2.9",7.77,""
"1985","North Dakota","2.8","3.35",8.98,"3.35",8.98,107.6,"2.80 - 3.10",7.5,"3.1",8.31,""
"1985","Ohio","2.3","3.35",8.98,"3.35",8.98,107.6,"2.3",6.16,"2.3",6.16,""
"1985","Oklahoma","3.1","3.35",8.98,"3.35",8.98,107.6,"3.1",8.31,"3.1",8.31,""
"1985","Oregon","3.1","3.35",8.98,"3.35",8.98,107.6,"3.1",8.31,"3.1",8.31,""
"1985","Pennsylvania","3.35","3.35",8.98,"3.35",8.98,107.6,"3.35",8.98,"3.35",8.98,""
"1985","Puerto Rico","1.2","3.35",8.98,"3.35",8.98,107.6,"1.20 - 3.10",3.22,"3.1",8.31,""
"1985","Rhode Island","2.9","3.35",8.98,"3.35",8.98,107.6,"2.9",7.77,"2.9",7.77,""
"1985","South Carolina","0","3.35",8.98,"3.35",8.98,107.6,"...",0,"0",0,""
"1985","South Dakota","2.3","3.35",8.98,"3.35",8.98,107.6,"2.3",6.16,"2.3",6.16,""
"1985","Tennessee","0","3.35",8.98,"3.35",8.98,107.6,"...",0,"0",0,""
"1985","Texas","1.4","3.35",8.98,"3.35",8.98,107.6,"1.4",3.75,"1.4",3.75,""
"1985","U.S. Virgin Islands","3.35","3.35",8.98,"3.35",8.98,107.6,"3.35",8.98,"3.35",8.98,""
"1985","Utah","2.5","3.35",8.98,"3.35",8.98,107.6,"2.50 - 2.75(b)",6.7,"2.75",7.37,"(b)"
"1985","Vermont","3.35","3.35",8.98,"3.35",8.98,107.6,"3.35",8.98,"3.35",8.98,""
"1985","Virginia","2.65","3.35",8.98,"3.35",8.98,107.6,"2.65",7.1,"2.65",7.1,""
"1985","Washington","2.3","3.35",8.98,"3.35",8.98,107.6,"2.3",6.16,"2.3",6.16,""
"1985","West Virginia","2.75","3.35",8.98,"3.35",8.98,107.6,"2.75",7.37,"2.75",7.37,""
"1985","Wisconsin","3.25","3.35",8.98,"3.35",8.98,107.6,"3.25",8.71,"3.25",8.71,""
"1985","Wyoming","1.6","3.35",8.98,"3.35",8.98,107.6,"1.6",4.29,"1.6",4.29,""
"1986","Alabama","0","3.35",8.81,"3.35",8.81,109.6,"...",0,"0",0,""
"1986","Alaska","3.85","3.35",8.81,"3.85",10.13,109.6,"3.85",10.13,"3.85",10.13,""
"1986","Arizona","0","3.35",8.81,"3.35",8.81,109.6,"...",0,"0",0,""
"1986","Arkansas","2.7","3.35",8.81,"3.35",8.81,109.6,"2.7",7.1,"2.7",7.1,""
"1986","California","3.35","3.35",8.81,"3.35",8.81,109.6,"3.35",8.81,"3.35",8.81,""
"1986","Colorado","1.9","3.35",8.81,"3.35",8.81,109.6,"1.9",5,"1.9",5,""
"1986","Connecticut","3.37","3.35",8.81,"3.37",8.87,109.6,"3.37",8.87,"3.37",8.87,""
"1986","Delaware","2","3.35",8.81,"3.35",8.81,109.6,"2",5.26,"2",5.26,""
"1986","District of Columbia","2.5","3.35",8.81,"3.35",8.81,109.6,"2.50 - 3.75",6.58,"3.75",9.87,""
"1986","Florida","0","3.35",8.81,"3.35",8.81,109.6,"...",0,"0",0,""
"1986","Georgia","1.25","3.35",8.81,"3.35",8.81,109.6,"1.25",3.29,"1.25",3.29,""
"1986","Guam","3.35","3.35",8.81,"3.35",8.81,109.6,"3.35",8.81,"3.35",8.81,""
"1986","Hawaii","3.1","3.35",8.81,"3.35",8.81,109.6,"3.1",8.16,"3.1",8.16,""
"1986","Idaho","2.3","3.35",8.81,"3.35",8.81,109.6,"2.3",6.05,"2.3",6.05,""
"1986","Illinois","2.3","3.35",8.81,"3.35",8.81,109.6,"2.3",6.05,"2.3",6.05,""
"1986","Indiana","2","3.35",8.81,"3.35",8.81,109.6,"2",5.26,"2",5.26,""
"1986","Iowa","0","3.35",8.81,"3.35",8.81,109.6,"...",0,"0",0,""
"1986","Kansas","1.6","3.35",8.81,"3.35",8.81,109.6,"1.6",4.21,"1.6",4.21,""
"1986","Kentucky","2.15","3.35",8.81,"3.35",8.81,109.6,"2.15",5.66,"2.15",5.66,""
"1986","Louisiana","0","3.35",8.81,"3.35",8.81,109.6,"...",0,"0",0,""
"1986","Maine","3.35","3.35",8.81,"3.35",8.81,109.6,"3.35",8.81,"3.35",8.81,""
"1986","Maryland","3.35","3.35",8.81,"3.35",8.81,109.6,"3.35",8.81,"3.35",8.81,""
"1986","Massachusetts","3.35","3.35",8.81,"3.35",8.81,109.6,"3.35",8.81,"3.35",8.81,""
"1986","Michigan","3.35","3.35",8.81,"3.35",8.81,109.6,"3.35",8.81,"3.35",8.81,""
"1986","Minnesota","3.1","3.35",8.81,"3.35",8.81,109.6,"3.1",8.16,"3.1",8.16,""
"1986","Mississippi","0","3.35",8.81,"3.35",8.81,109.6,"...",0,"0",0,""
"1986","Missouri","0","3.35",8.81,"3.35",8.81,109.6,"...",0,"0",0,""
"1986","Montana","2","3.35",8.81,"3.35",8.81,109.6,"2",5.26,"2",5.26,""
"1986","Nebraska","1.6","3.35",8.81,"3.35",8.81,109.6,"1.6",4.21,"1.6",4.21,""
"1986","Nevada","2.75","3.35",8.81,"3.35",8.81,109.6,"2.75",7.23,"2.75",7.23,""
"1986","New Hampshire","3.35","3.35",8.81,"3.35",8.81,109.6,"3.35",8.81,"3.35",8.81,""
"1986","New Jersey","3.35","3.35",8.81,"3.35",8.81,109.6,"3.35",8.81,"3.35",8.81,""
"1986","New Mexico","2.9","3.35",8.81,"3.35",8.81,109.6,"2.9",7.63,"2.9",7.63,""
"1986","New York","3.35","3.35",8.81,"3.35",8.81,109.6,"3.35",8.81,"3.35",8.81,""
"1986","North Carolina","2.9","3.35",8.81,"3.35",8.81,109.6,"2.9",7.63,"2.9",7.63,""
"1986","North Dakota","2.8","3.35",8.81,"3.35",8.81,109.6,"2.80 - 3.10",7.37,"3.1",8.16,""
"1986","Ohio","2.3","3.35",8.81,"3.35",8.81,109.6,"2.3",6.05,"2.3",6.05,""
"1986","Oklahoma","3.1","3.35",8.81,"3.35",8.81,109.6,"3.1",8.16,"3.1",8.16,""
"1986","Oregon","3.1","3.35",8.81,"3.35",8.81,109.6,"3.1",8.16,"3.1",8.16,""
"1986","Pennsylvania","3.35","3.35",8.81,"3.35",8.81,109.6,"3.35",8.81,"3.35",8.81,""
"1986","Puerto Rico","1.2","3.35",8.81,"3.35",8.81,109.6,"1.20 - 3.10",3.16,"3.1",8.16,""
"1986","Rhode Island","2.9","3.35",8.81,"3.35",8.81,109.6,"2.9",7.63,"2.9",7.63,""
"1986","South Carolina","0","3.35",8.81,"3.35",8.81,109.6,"...",0,"0",0,""
"1986","South Dakota","2.3","3.35",8.81,"3.35",8.81,109.6,"2.3",6.05,"2.3",6.05,""
"1986","Tennessee","0","3.35",8.81,"3.35",8.81,109.6,"...",0,"0",0,""
"1986","Texas","1.4","3.35",8.81,"3.35",8.81,109.6,"1.4",3.68,"1.4",3.68,""
"1986","U.S. Virgin Islands","3.35","3.35",8.81,"3.35",8.81,109.6,"3.35",8.81,"3.35",8.81,""
"1986","Utah","2.5","3.35",8.81,"3.35",8.81,109.6,"2.50 - 2.75(b)",6.58,"2.75",7.23,"(b)"
"1986","Vermont","3.35","3.35",8.81,"3.35",8.81,109.6,"3.35",8.81,"3.35",8.81,""
"1986","Virginia","2.65","3.35",8.81,"3.35",8.81,109.6,"2.65",6.97,"2.65",6.97,""
"1986","Washington","2.3","3.35",8.81,"3.35",8.81,109.6,"2.3",6.05,"2.3",6.05,""
"1986","West Virginia","2.75","3.35",8.81,"3.35",8.81,109.6,"2.75",7.23,"2.75",7.23,""
"1986","Wisconsin","3.25","3.35",8.81,"3.35",8.81,109.6,"3.25",8.55,"3.25",8.55,""
"1986","Wyoming","1.6","3.35",8.81,"3.35",8.81,109.6,"1.6",4.21,"1.6",4.21,""
"1987","Alabama","0","3.35",8.5,"3.35",8.5,113.6,"...",0,"0",0,""
"1987","Alaska","3.85","3.35",8.5,"3.85",9.77,113.6,"3.85",9.77,"3.85",9.77,""
"1987","Arizona","0","3.35",8.5,"3.35",8.5,113.6,"...",0,"0",0,""
"1987","Arkansas","2.7","3.35",8.5,"3.35",8.5,113.6,"2.7",6.85,"2.7",6.85,""
"1987","California","3.35","3.35",8.5,"3.35",8.5,113.6,"3.35",8.5,"3.35",8.5,""
"1987","Colorado","1.9","3.35",8.5,"3.35",8.5,113.6,"1.9",4.82,"1.9",4.82,""
"1987","Connecticut","3.37","3.35",8.5,"3.37",8.55,113.6,"3.37",8.55,"3.37",8.55,""
"1987","Delaware","2","3.35",8.5,"3.35",8.5,113.6,"2",5.08,"2",5.08,""
"1987","District of Columbia","2.5","3.35",8.5,"3.35",8.5,113.6,"2.50 - 3.75",6.35,"3.75",9.52,""
"1987","Florida","0","3.35",8.5,"3.35",8.5,113.6,"...",0,"0",0,""
"1987","Georgia","1.25","3.35",8.5,"3.35",8.5,113.6,"1.25",3.17,"1.25",3.17,""
"1987","Guam","3.35","3.35",8.5,"3.35",8.5,113.6,"3.35",8.5,"3.35",8.5,""
"1987","Hawaii","3.1","3.35",8.5,"3.35",8.5,113.6,"3.1",7.87,"3.1",7.87,""
"1987","Idaho","2.3","3.35",8.5,"3.35",8.5,113.6,"2.3",5.84,"2.3",5.84,""
"1987","Illinois","2.3","3.35",8.5,"3.35",8.5,113.6,"2.3",5.84,"2.3",5.84,""
"1987","Indiana","2","3.35",8.5,"3.35",8.5,113.6,"2",5.08,"2",5.08,""
"1987","Iowa","0","3.35",8.5,"3.35",8.5,113.6,"...",0,"0",0,""
"1987","Kansas","1.6","3.35",8.5,"3.35",8.5,113.6,"1.6",4.06,"1.6",4.06,""
"1987","Kentucky","2.15","3.35",8.5,"3.35",8.5,113.6,"2.15",5.46,"2.15",5.46,""
"1987","Louisiana","0","3.35",8.5,"3.35",8.5,113.6,"...",0,"0",0,""
"1987","Maine","3.35","3.35",8.5,"3.35",8.5,113.6,"3.35",8.5,"3.35",8.5,""
"1987","Maryland","3.35","3.35",8.5,"3.35",8.5,113.6,"3.35",8.5,"3.35",8.5,""
"1987","Massachusetts","3.35","3.35",8.5,"3.35",8.5,113.6,"3.35",8.5,"3.35",8.5,""
"1987","Michigan","3.35","3.35",8.5,"3.35",8.5,113.6,"3.35",8.5,"3.35",8.5,""
"1987","Minnesota","3.1","3.35",8.5,"3.35",8.5,113.6,"3.1",7.87,"3.1",7.87,""
"1987","Mississippi","0","3.35",8.5,"3.35",8.5,113.6,"...",0,"0",0,""
"1987","Missouri","0","3.35",8.5,"3.35",8.5,113.6,"...",0,"0",0,""
"1987","Montana","2","3.35",8.5,"3.35",8.5,113.6,"2",5.08,"2",5.08,""
"1987","Nebraska","1.6","3.35",8.5,"3.35",8.5,113.6,"1.6",4.06,"1.6",4.06,""
"1987","Nevada","2.75","3.35",8.5,"3.35",8.5,113.6,"2.75",6.98,"2.75",6.98,""
"1987","New Hampshire","3.35","3.35",8.5,"3.35",8.5,113.6,"3.35",8.5,"3.35",8.5,""
"1987","New Jersey","3.35","3.35",8.5,"3.35",8.5,113.6,"3.35",8.5,"3.35",8.5,""
"1987","New Mexico","2.9","3.35",8.5,"3.35",8.5,113.6,"2.9",7.36,"2.9",7.36,""
"1987","New York","3.35","3.35",8.5,"3.35",8.5,113.6,"3.35",8.5,"3.35",8.5,""
"1987","North Carolina","2.9","3.35",8.5,"3.35",8.5,113.6,"2.9",7.36,"2.9",7.36,""
"1987","North Dakota","2.8","3.35",8.5,"3.35",8.5,113.6,"2.80 - 3.10",7.11,"3.1",7.87,""
"1987","Ohio","2.3","3.35",8.5,"3.35",8.5,113.6,"2.3",5.84,"2.3",5.84,""
"1987","Oklahoma","3.1","3.35",8.5,"3.35",8.5,113.6,"3.1",7.87,"3.1",7.87,""
"1987","Oregon","3.1","3.35",8.5,"3.35",8.5,113.6,"3.1",7.87,"3.1",7.87,""
"1987","Pennsylvania","3.35","3.35",8.5,"3.35",8.5,113.6,"3.35",8.5,"3.35",8.5,""
"1987","Puerto Rico","1.2","3.35",8.5,"3.35",8.5,113.6,"1.20 - 3.10",3.05,"3.1",7.87,""
"1987","Rhode Island","2.9","3.35",8.5,"3.35",8.5,113.6,"2.9",7.36,"2.9",7.36,""
"1987","South Carolina","0","3.35",8.5,"3.35",8.5,113.6,"...",0,"0",0,""
"1987","South Dakota","2.3","3.35",8.5,"3.35",8.5,113.6,"2.3",5.84,"2.3",5.84,""
"1987","Tennessee","0","3.35",8.5,"3.35",8.5,113.6,"...",0,"0",0,""
"1987","Texas","1.4","3.35",8.5,"3.35",8.5,113.6,"1.4",3.55,"1.4",3.55,""
"1987","U.S. Virgin Islands","3.35","3.35",8.5,"3.35",8.5,113.6,"3.35",8.5,"3.35",8.5,""
"1987","Utah","2.5","3.35",8.5,"3.35",8.5,113.6,"2.50 - 2.75(b)",6.35,"2.75",6.98,"(b)"
"1987","Vermont","3.35","3.35",8.5,"3.35",8.5,113.6,"3.35",8.5,"3.35",8.5,""
"1987","Virginia","2.65","3.35",8.5,"3.35",8.5,113.6,"2.65",6.73,"2.65",6.73,""
"1987","Washington","2.3","3.35",8.5,"3.35",8.5,113.6,"2.3",5.84,"2.3",5.84,""
"1987","West Virginia","2.75","3.35",8.5,"3.35",8.5,113.6,"2.75",6.98,"2.75",6.98,""
"1987","Wisconsin","3.25","3.35",8.5,"3.35",8.5,113.6,"3.25",8.25,"3.25",8.25,""
"1987","Wyoming","1.6","3.35",8.5,"3.35",8.5,113.6,"1.6",4.06,"1.6",4.06,""
"1988","Alabama","0","3.35",8.17,"3.35",8.17,118.3,"...",0,"0",0,""
"1988","Alaska","3.85","3.35",8.17,"3.85",9.38,118.3,"3.85",9.38,"3.85",9.38,""
"1988","Arizona","0","3.35",8.17,"3.35",8.17,118.3,"...",0,"0",0,""
"1988","Arkansas","3.25","3.35",8.17,"3.35",8.17,118.3,"3.25",7.92,"3.25",7.92,""
"1988","California","3.35","3.35",8.17,"3.35",8.17,118.3,"3.35",8.17,"3.35",8.17,""
"1988","Colorado","3","3.35",8.17,"3.35",8.17,118.3,"3",7.31,"3",7.31,""
"1988","Connecticut","3.75","3.35",8.17,"3.75",9.14,118.3,"3.75",9.14,"3.75",9.14,""
"1988","Delaware","3.35","3.35",8.17,"3.35",8.17,118.3,"3.35",8.17,"3.35",8.17,""
"1988","District of Columbia","3.5","3.35",8.17,"3.5",8.53,118.3,"3.50 - 4.85",8.53,"4.85",11.82,""
"1988","Florida","0","3.35",8.17,"3.35",8.17,118.3,"...",0,"0",0,""
"1988","Georgia","3.25","3.35",8.17,"3.35",8.17,118.3,"3.25",7.92,"3.25",7.92,""
"1988","Guam","3.35","3.35",8.17,"3.35",8.17,118.3,"3.35",8.17,"3.35",8.17,""
"1988","Hawaii","3.85","3.35",8.17,"3.85",9.38,118.3,"3.85",9.38,"3.85",9.38,""
"1988","Idaho","2.3","3.35",8.17,"3.35",8.17,118.3,"2.3",5.61,"2.3",5.61,""
"1988","Illinois","3.35","3.35",8.17,"3.35",8.17,118.3,"3.35",8.17,"3.35",8.17,""
"1988","Indiana","2","3.35",8.17,"3.35",8.17,118.3,"2",4.87,"2",4.87,""
"1988","Iowa","0","3.35",8.17,"3.35",8.17,118.3,"...",0,"0",0,""
"1988","Kansas","1.6","3.35",8.17,"3.35",8.17,118.3,"1.6",3.9,"1.6",3.9,""
"1988","Kentucky","3.35","3.35",8.17,"3.35",8.17,118.3,"3.35",8.17,"3.35",8.17,""
"1988","Louisiana","0","3.35",8.17,"3.35",8.17,118.3,"...",0,"0",0,""
"1988","Maine","3.65","3.35",8.17,"3.65",8.9,118.3,"3.65",8.9,"3.65",8.9,""
"1988","Maryland","3.35","3.35",8.17,"3.35",8.17,118.3,"3.35",8.17,"3.35",8.17,""
"1988","Massachusetts","3.65","3.35",8.17,"3.65",8.9,118.3,"3.65",8.9,"3.65",8.9,""
"1988","Michigan","3.35","3.35",8.17,"3.35",8.17,118.3,"3.35",8.17,"3.35",8.17,""
"1988","Minnesota","3.55","3.35",8.17,"3.55",8.65,118.3,"3.55 & 3.50(f)",8.65,"3.5",8.53,"(f)"
"1988","Mississippi","0","3.35",8.17,"3.35",8.17,118.3,"...",0,"0",0,""
"1988","Missouri","0","3.35",8.17,"3.35",8.17,118.3,"...",0,"0",0,""
"1988","Montana","3.35","3.35",8.17,"3.35",8.17,118.3,"3.35",8.17,"3.35",8.17,""
"1988","Nebraska","3.35","3.35",8.17,"3.35",8.17,118.3,"3.35",8.17,"3.35",8.17,""
"1988","Nevada","3.35","3.35",8.17,"3.35",8.17,118.3,"3.35",8.17,"3.35",8.17,""
"1988","New Hampshire","3.55","3.35",8.17,"3.55",8.65,118.3,"3.55",8.65,"3.55",8.65,""
"1988","New Jersey","3.35","3.35",8.17,"3.35",8.17,118.3,"3.35",8.17,"3.35",8.17,""
"1988","New Mexico","3.35","3.35",8.17,"3.35",8.17,118.3,"3.35",8.17,"3.35",8.17,""
"1988","New York","3.35","3.35",8.17,"3.35",8.17,118.3,"3.35",8.17,"3.35",8.17,""
"1988","North Carolina","3.35","3.35",8.17,"3.35",8.17,118.3,"3.35",8.17,"3.35",8.17,""
"1988","North Dakota","2.8","3.35",8.17,"3.35",8.17,118.3,"2.80 - 3.10",6.82,"3.1",7.56,""
"1988","Ohio","2.3","3.35",8.17,"3.35",8.17,118.3,"2.3",5.61,"2.3",5.61,""
"1988","Oklahoma","3.35","3.35",8.17,"3.35",8.17,118.3,"3.35",8.17,"3.35",8.17,""
"1988","Oregon","3.35","3.35",8.17,"3.35",8.17,118.3,"3.35",8.17,"3.35",8.17,""
"1988","Pennsylvania","3.35","3.35",8.17,"3.35",8.17,118.3,"3.35",8.17,"3.35",8.17,""
"1988","Puerto Rico","1.2","3.35",8.17,"3.35",8.17,118.3,"1.20 - 3.35",2.92,"3.35",8.17,""
"1988","Rhode Island","3.65","3.35",8.17,"3.65",8.9,118.3,"3.65",8.9,"3.65",8.9,""
"1988","South Carolina","0","3.35",8.17,"3.35",8.17,118.3,"...",0,"0",0,""
"1988","South Dakota","2.8","3.35",8.17,"3.35",8.17,118.3,"2.8",6.82,"2.8",6.82,""
"1988","Tennessee","0","3.35",8.17,"3.35",8.17,118.3,"...",0,"0",0,""
"1988","Texas","3.35","3.35",8.17,"3.35",8.17,118.3,"3.35",8.17,"3.35",8.17,""
"1988","U.S. Virgin Islands","3.35","3.35",8.17,"3.35",8.17,118.3,"3.35",8.17,"3.35",8.17,""
"1988","Utah","2.5","3.35",8.17,"3.35",8.17,118.3,"2.50 - 2.75(b)",6.09,"2.75",6.7,"(b)"
"1988","Vermont","3.55","3.35",8.17,"3.55",8.65,118.3,"3.55",8.65,"3.55",8.65,""
"1988","Virginia","2.65","3.35",8.17,"3.35",8.17,118.3,"2.65",6.46,"2.65",6.46,""
"1988","Washington","2.3","3.35",8.17,"3.35",8.17,118.3,"2.3",5.61,"2.3",5.61,""
